State,ClimDiv State Id,County Name,FIPS County
Kentucky,15,Caldwell,33
Kentucky,15,Calloway,35
Kentucky,15,Campbell,37
Kentucky,15,Carlisle,39
Kentucky,15,Carroll,41
Kentucky,15,Carter,43
Kentucky,15,Casey,45
Kentucky,15,Christian,47
Kentucky,15,Clark,49
Kentucky,15,Clay,51
Kentucky,15,Clinton,53
Kentucky,15,Crittenden,55
Kentucky,15,Cumberland,57
Kentucky,15,Daviess,59
Kentucky,15,Edmonson,61
Kentucky,15,Elliott,63
Kentucky,15,Estill,65
Kentucky,15,Fayette,67
Kentucky,15,Fleming,69
Kentucky,15,Floyd,71
Kentucky,15,Franklin,73
Kentucky,15,Fulton,75
Kentucky,15,Gallatin,77
Kentucky,15,Garrard,79
Kentucky,15,Grant,81
Kentucky,15,Graves,83
Kentucky,15,Grayson,85
Kentucky,15,Green,87
Kentucky,15,Greenup,89
Kentucky,15,Hancock,91
Kentucky,15,Hardin,93
Kentucky,15,Harlan,95
Kentucky,15,Harrison,97
Kentucky,15,Hart,99
Kentucky,15,Henderson,101
Kentucky,15,Henry,103
Kentucky,15,Hickman,105
Kentucky,15,Hopkins,107
Kentucky,15,Jackson,109
Kentucky,15,Jefferson,111
Kentucky,15,Jessamine,113
Kentucky,15,Johnson,115
Kentucky,15,Kenton,117
Kentucky,15,Knott,119
Kentucky,15,Knox,121
Kentucky,15,Larue,123
Kentucky,15,Laurel,125
Kentucky,15,Lawrence,127
Kentucky,15,Lee,129
Kentucky,15,Leslie,131
Kentucky,15,Letcher,133
Kentucky,15,Lewis,135
Kentucky,15,Lincoln,137
Kentucky,15,Livingston,139
Kentucky,15,Logan,141
Kentucky,15,Lyon,143
Kentucky,15,McCracken,145
Kentucky,15,McCreary,147
Kentucky,15,Mclean,149
Kentucky,15,Madison,151
Kentucky,15,Magoffin,153
Kentucky,15,Marion,155
Kentucky,15,Marshall,157
Kentucky,15,Martin,159
Kentucky,15,Mason,161
Kentucky,15,Meade,163
Kentucky,15,Menifee,165
Kentucky,15,Mercer,167
Kentucky,15,Metcalfe,169
Kentucky,15,Monroe,171
Kentucky,15,Montgomery,173
Kentucky,15,Morgan,175
Kentucky,15,Muhlenberg,177
Kentucky,15,Nelson,179
Kentucky,15,Nicholas,181
Kentucky,15,Ohio,183
Kentucky,15,Oldham,185
Kentucky,15,Owen,187
Kentucky,15,Owsley,189
Kentucky,15,Pendleton,191
Kentucky,15,Perry,193
Kentucky,15,Pike,195
Kentucky,15,Powell,197
Kentucky,15,Pulaski,199
Kentucky,15,Robertson,201
Kentucky,15,Rockcastle,203
Kentucky,15,Rowan,205
Kentucky,15,Russell,207
Kentucky,15,Scott,209
Kentucky,15,Shelby,211
Kentucky,15,Simpson,213
Kentucky,15,Spencer,215
Kentucky,15,Taylor,217
Kentucky,15,Todd,219
Kentucky,15,Trigg,221
Kentucky,15,Trimble,223
Kentucky,15,Union,225
Kentucky,15,Warren,227
Kentucky,15,Washington,229
Kentucky,15,Wayne,231
Kentucky,15,Webster,233
Kentucky,15,Whitley,235
Kentucky,15,Wolfe,237
Kentucky,15,Woodford,239
Louisiana,16,Acadia,1
Louisiana,16,Allen,3
Louisiana,16,Ascension,5
Louisiana,16,Assumption,7
Louisiana,16,Avoyelles,9
Louisiana,16,Beauregard,11
Louisiana,16,Bienville,13
Louisiana,16,Bossier,15
Louisiana,16,Caddo,17
Louisiana,16,Calcasieu,19
Louisiana,16,Caldwell,21
Louisiana,16,Cameron,23
Louisiana,16,Catahoula,25
Louisiana,16,Claiborne,27
Louisiana,16,Concordia,29
Louisiana,16,De Soto,31
Louisiana,16,East Baton Rouge,33
Louisiana,16,East Carroll,35
Louisiana,16,East Feliciana,37
Louisiana,16,Evangeline,39
Louisiana,16,Franklin,41
Louisiana,16,Grant,43
Louisiana,16,Iberia,45
Louisiana,16,Iberville,47
Louisiana,16,Jackson,49
Louisiana,16,Jefferson,51
Louisiana,16,Jefferson Davis,53
Louisiana,16,Lafayette,55
Louisiana,16,Lafourche,57
Louisiana,16,La Salle,59
Louisiana,16,Lincoln,61
Louisiana,16,Livingston,63
Louisiana,16,Madison,65
Louisiana,16,Morehouse,67
Louisiana,16,Natchitoches,69
Louisiana,16,Orleans,71
Louisiana,16,Ouachita,73
Louisiana,16,Plaquemines,75
Louisiana,16,Pointe Coupee,77
Louisiana,16,Rapides,79
Louisiana,16,Red River,81
Louisiana,16,Richland,83
Louisiana,16,Sabine,85
Louisiana,16,St Bernard,87
Louisiana,16,St Charles,89
Louisiana,16,St Helena,91
Louisiana,16,St James,93
Louisiana,16,St John The Baptist,95
Louisiana,16,St Landry,97
Louisiana,16,St Martin,99
Louisiana,16,St Mary,101
Louisiana,16,St Tammany,103
Louisiana,16,Tangipahoa,105
Louisiana,16,Tensas,107
Louisiana,16,Terrebonne,109
Louisiana,16,Union,111
Louisiana,16,Vermilion,113
Louisiana,16,Vernon,115
Louisiana,16,Washington,117
Louisiana,16,Webster,119
Louisiana,16,West Baton Rouge,121
Louisiana,16,West Carroll,123
Louisiana,16,West Feliciana,125
Louisiana,16,Winn,127
Maine,17,Androscoggin,1
Maine,17,Aroostook,3
Maine,17,Cumberland,5
Maine,17,Franklin,7
Maine,17,Hancock,9
Maine,17,Kennebec,11
Maine,17,Knox,13
Maine,17,Lincoln,15
Maine,17,Oxford,17
Maine,17,Penobscot,19
Maine,17,Piscataquis,21
Maine,17,Sagadahoc,23
Maine,17,Somerset,25
Maine,17,Waldo,27
Maine,17,Washington,29
Maine,17,York,31
Maryland,18,Allegany,1
Maryland,18,Anne Arundel,3
Maryland,18,Baltimore,5
Maryland,18,Calvert,9
Maryland,18,Caroline,11
Maryland,18,Carroll,13
Maryland,18,Cecil,15
Maryland,18,Charles,17
Maryland,18,Dorchester,19
Maryland,18,Frederick,21
Maryland,18,Garrett,23
Maryland,18,Harford,25
Maryland,18,Howard,27
Maryland,18,Kent,29
Maryland,18,Montgomery,31
Maryland,18,Prince Georges,33
Maryland,18,Queen Annes,35
Maryland,18,St Marys,37
Maryland,18,Somerset,39
Maryland,18,Talbot,41
Maryland,18,Washington,43
Maryland,18,Wicomico,45
Maryland,18,Worcester,47
Maryland,18,Baltimore City,510
Massachusetts,19,Barnstable,1
Massachusetts,19,Berkshire,3
Massachusetts,19,Bristol,5
Massachusetts,19,Dukes,7
Massachusetts,19,Essex,9
Massachusetts,19,Franklin,11
Massachusetts,19,Hampden,13
Massachusetts,19,Hampshire,15
Massachusetts,19,Middlesex,17
Massachusetts,19,Nantucket,19
Massachusetts,19,Norfolk,21
Massachusetts,19,Plymouth,23
Massachusetts,19,Suffolk,25
Massachusetts,19,Worcester,27
Michigan,20,Alcona,1
Michigan,20,Alger,3
Michigan,20,Allegan,5
Michigan,20,Alpena,7
Michigan,20,Antrim,9
Michigan,20,Arenac,11
Michigan,20,Baraga,13
Michigan,20,Barry,15
Michigan,20,Bay,17
Michigan,20,Benzie,19
Michigan,20,Berrien,21
Michigan,20,Branch,23
Michigan,20,Calhoun,25
Michigan,20,Cass,27
Michigan,20,Charlevoix,29
Michigan,20,Cheboygan,31
Michigan,20,Chippewa,33
Michigan,20,Clare,35
Michigan,20,Clinton,37
Michigan,20,Crawford,39
Michigan,20,Delta,41
Michigan,20,Dickinson,43
Michigan,20,Eaton,45
Michigan,20,Emmet,47
Michigan,20,Genesee,49
Michigan,20,Gladwin,51
Michigan,20,Gogebic,53
Michigan,20,Grand Traverse,55
Michigan,20,Gratiot,57
Michigan,20,Hillsdale,59
Michigan,20,Houghton,61
Michigan,20,Huron,63
Michigan,20,Ingham,65
Michigan,20,Ionia,67
Michigan,20,Iosco,69
Michigan,20,Iron,71
Michigan,20,Isabella,73
Michigan,20,Jackson,75
Michigan,20,Kalamazoo,77
Michigan,20,Kalkaska,79
Michigan,20,Kent,81
Michigan,20,Keweenaw,83
Michigan,20,Lake,85
Michigan,20,Lapeer,87
Michigan,20,Leelanau,89
Michigan,20,Lenawee,91
Michigan,20,Livingston,93
Michigan,20,Luce,95
Michigan,20,Mackinac,97
Michigan,20,Macomb,99
Michigan,20,Manistee,101
Michigan,20,Marquette,103
Michigan,20,Mason,105
Michigan,20,Mecosta,107
Michigan,20,Menominee,109
Michigan,20,Midland,111
Michigan,20,Missaukee,113
Michigan,20,Monroe,115
Michigan,20,Montcalm,117
Michigan,20,Montmorency,119
Michigan,20,Muskegon,121
Michigan,20,Newaygo,123
Michigan,20,Oakland,125
Michigan,20,Oceana,127
Michigan,20,Ogemaw,129
Michigan,20,Ontonagon,131
Michigan,20,Osceola,133
Michigan,20,Oscoda,135
Michigan,20,Otsego,137
Michigan,20,Ottawa,139
Michigan,20,Presque Isle,141
Michigan,20,Roscommon,143
Michigan,20,Saginaw,145
Michigan,20,St Clair,147
Michigan,20,St Joseph,149
Michigan,20,Sanilac,151
Michigan,20,Schoolcraft,153
Michigan,20,Shiawassee,155
Michigan,20,Tuscola,157
Michigan,20,Van Buren,159
Michigan,20,Washtenaw,161
Michigan,20,Wayne,163
Michigan,20,Wexford,165
Minnesota,21,Aitkin,1
Minnesota,21,Anoka,3
Minnesota,21,Becker,5
Minnesota,21,Beltrami,7
Minnesota,21,Benton,9
Minnesota,21,Big Stone,11
Minnesota,21,Blue Earth,13
Minnesota,21,Brown,15
Minnesota,21,Carlton,17
Minnesota,21,Carver,19
Minnesota,21,Cass,21
Minnesota,21,Chippewa,23
Minnesota,21,Chisago,25
Minnesota,21,Clay,27
Minnesota,21,Clearwater,29
Minnesota,21,Cook,31
Minnesota,21,Cottonwood,33
Minnesota,21,Crow Wing,35
Minnesota,21,Dakota,37
Minnesota,21,Dodge,39
Minnesota,21,Douglas,41
Minnesota,21,Faribault,43
Minnesota,21,Fillmore,45
Minnesota,21,Freeborn,47
Minnesota,21,Goodhue,49
Minnesota,21,Grant,51
Minnesota,21,Hennepin,53
Minnesota,21,Houston,55
Minnesota,21,Hubbard,57
Minnesota,21,Isanti,59
Minnesota,21,Itasca,61
Minnesota,21,Jackson,63
Minnesota,21,Kanabec,65
Minnesota,21,Kandiyohi,67
Minnesota,21,Kittson,69
Minnesota,21,Koochiching,71
Minnesota,21,Lac Qui Parle,73
Minnesota,21,Lake,75
Minnesota,21,Lake of The Woods,77
Minnesota,21,Le Sueur,79
Minnesota,21,Lincoln,81
Minnesota,21,Lyon,83
Minnesota,21,McLeod,85
Minnesota,21,Mahnomen,87
Minnesota,21,Marshall,89
Minnesota,21,Martin,91
Minnesota,21,Meeker,93
Minnesota,21,Mille Lacs,95
Minnesota,21,Morrison,97
Minnesota,21,Mower,99
Minnesota,21,Murray,101
Minnesota,21,Nicollet,103
Minnesota,21,Nobles,105
Minnesota,21,Norman,107
Minnesota,21,Olmsted,109
Minnesota,21,Otter Tail,111
Minnesota,21,Pennington,113
Minnesota,21,Pine,115
Minnesota,21,Pipestone,117
Minnesota,21,Polk,119
Minnesota,21,Pope,121
Minnesota,21,Ramsey,123
Minnesota,21,Red Lake,125
Minnesota,21,Redwood,127
Minnesota,21,Renville,129
Minnesota,21,Rice,131
Minnesota,21,Rock,133
Minnesota,21,Roseau,135
Minnesota,21,St Louis,137
Minnesota,21,Scott,139
Minnesota,21,Sherburne,141
Minnesota,21,Sibley,143
Minnesota,21,Stearns,145
Minnesota,21,Steele,147
Minnesota,21,Stevens,149
Minnesota,21,Swift,151
Minnesota,21,Todd,153
Minnesota,21,Traverse,155
Minnesota,21,Wabasha,157
Minnesota,21,Wadena,159
Minnesota,21,Waseca,161
Minnesota,21,Washington,163
Minnesota,21,Watonwan,165
Minnesota,21,Wilkin,167
Minnesota,21,Winona,169
Minnesota,21,Wright,171
Minnesota,21,Yellow Medicine,173
Mississippi,22,Adams,1
Mississippi,22,Alcorn,3
Mississippi,22,Amite,5
Mississippi,22,Attala,7
Mississippi,22,Benton,9
Mississippi,22,Bolivar,11
Mississippi,22,Calhoun,13
Mississippi,22,Carroll,15
Mississippi,22,Chickasaw,17
Mississippi,22,Choctaw,19
Mississippi,22,Claiborne,21
Mississippi,22,Clarke,23
Mississippi,22,Clay,25
Mississippi,22,Coahoma,27
Mississippi,22,Copiah,29
Mississippi,22,Covington,31
Mississippi,22,De Soto,33
Mississippi,22,Forrest,35
Mississippi,22,Franklin,37
Mississippi,22,George,39
Mississippi,22,Greene,41
Mississippi,22,Grenada,43
Mississippi,22,Hancock,45
Mississippi,22,Harrison,47
Mississippi,22,Hinds,49
Mississippi,22,Holmes,51
Mississippi,22,Humphreys,53
Mississippi,22,Issaquena,55
Mississippi,22,Itawamba,57
Mississippi,22,Jackson,59
Mississippi,22,Jasper,61
Mississippi,22,Jefferson,63
Mississippi,22,Jefferson Davis,65
Mississippi,22,Jones,67
Mississippi,22,Kemper,69
Mississippi,22,Lafayette,71
Mississippi,22,Lamar,73
Mississippi,22,Lauderdale,75
Mississippi,22,Lawrence,77
Mississippi,22,Leake,79
Mississippi,22,Lee,81
Mississippi,22,Leflore,83
Mississippi,22,Lincoln,85
Mississippi,22,Lowndes,87
Mississippi,22,Madison,89
Mississippi,22,Marion,91
Mississippi,22,Marshall,93
Mississippi,22,Monroe,95
Mississippi,22,Montgomery,97
Mississippi,22,Neshoba,99
Mississippi,22,Newton,101
Mississippi,22,Noxubee,103
Mississippi,22,Oktibbeha,105
Mississippi,22,Panola,107
Mississippi,22,Pearl River,109
Mississippi,22,Perry,111
Mississippi,22,Pike,113
Mississippi,22,Pontotoc,115
Mississippi,22,Prentiss,117
Mississippi,22,Quitman,119
Mississippi,22,Rankin,121
Mississippi,22,Scott,123
Mississippi,22,Sharkey,125
Mississippi,22,Simpson,127
Mississippi,22,Smith,129
Mississippi,22,Stone,131
Mississippi,22,Sunflower,133
Mississippi,22,Tallahatchie,135
Mississippi,22,Tate,137
Mississippi,22,Tippah,139
Mississippi,22,Tishomingo,141
Mississippi,22,Tunica,143
Mississippi,22,Union,145
Mississippi,22,Walthall,147
Mississippi,22,Warren,149
Mississippi,22,Washington,151
Mississippi,22,Wayne,153
Mississippi,22,Webster,155
Mississippi,22,Wilkinson,157
Mississippi,22,Winston,159
Mississippi,22,Yalobusha,161
Mississippi,22,Yazoo,163
Missouri,23,Adair,1
Missouri,23,Andrew,3
Missouri,23,Atchison,5
Missouri,23,Audrain,7
Missouri,23,Barry,9
Missouri,23,Barton,11
Missouri,23,Bates,13
Missouri,23,Benton,15
Missouri,23,Bollinger,17
Missouri,23,Boone,19
Missouri,23,Buchanan,21
Missouri,23,Butler,23
Missouri,23,Caldwell,25
Missouri,23,Callaway,27
Missouri,23,Camden,29
Missouri,23,Cape Girardeau,31
Missouri,23,Carroll,33
Missouri,23,Carter,35
Missouri,23,Cass,37
Missouri,23,Cedar,39
Missouri,23,Chariton,41
Missouri,23,Christian,43
Missouri,23,Clark,45
Missouri,23,Clay,47
Missouri,23,Clinton,49
Missouri,23,Cole,51
Missouri,23,Cooper,53
Missouri,23,Crawford,55
Missouri,23,Dade,57
Missouri,23,Dallas,59
Missouri,23,Daviess,61
Missouri,23,Dekalb,63
Missouri,23,Dent,65
Missouri,23,Douglas,67
Missouri,23,Dunklin,69
Missouri,23,Franklin,71
Missouri,23,Gasconade,73
Missouri,23,Gentry,75
Missouri,23,Greene,77
Missouri,23,Grundy,79
Missouri,23,Harrison,81
Missouri,23,Henry,83
Missouri,23,Hickory,85
Missouri,23,Holt,87
Missouri,23,Howard,89
Missouri,23,Howell,91
Missouri,23,Iron,93
Missouri,23,Jackson,95
Missouri,23,Jasper,97
Missouri,23,Jefferson,99
Missouri,23,Johnson,101
Missouri,23,Knox,103
Missouri,23,Laclede,105
Missouri,23,Lafayette,107
Missouri,23,Lawrence,109
Missouri,23,Lewis,111
Missouri,23,Lincoln,113
Missouri,23,Linn,115
Missouri,23,Livingston,117
Missouri,23,Mcdonald,119
Missouri,23,Macon,121
Missouri,23,Madison,123
Missouri,23,Maries,125
Missouri,23,Marion,127
Missouri,23,Mercer,129
Missouri,23,Miller,131
Missouri,23,Mississippi,133
Missouri,23,Moniteau,135
Missouri,23,Monroe,137
Missouri,23,Montgomery,139
Missouri,23,Morgan,141
Missouri,23,New Madrid,143
Missouri,23,Newton,145
Missouri,23,Nodaway,147
Missouri,23,Oregon,149
Missouri,23,Osage,151
Missouri,23,Ozark,153
Missouri,23,Pemiscot,155
Missouri,23,Perry,157
Missouri,23,Pettis,159
Missouri,23,Phelps,161
Missouri,23,Pike,163
Missouri,23,Platte,165
Missouri,23,Polk,167
Missouri,23,Pulaski,169
Missouri,23,Putnam,171
Missouri,23,Ralls,173
Missouri,23,Randolph,175
Missouri,23,Ray,177
Missouri,23,Reynolds,179
Missouri,23,Ripley,181
Missouri,23,St Charles,183
Missouri,23,St Clair,185
Missouri,23,Ste Genevieve,186
Missouri,23,St Francois,187
Missouri,23,St Louis,189
Missouri,23,Saline,195
Missouri,23,Schuyler,197
Missouri,23,Scotland,199
Missouri,23,Scott,201
Missouri,23,Shannon,203
Missouri,23,Shelby,205
Missouri,23,Stoddard,207
Missouri,23,Stone,209
Missouri,23,Sullivan,211
Missouri,23,Taney,213
Missouri,23,Texas,215
Missouri,23,Vernon,217
Missouri,23,Warren,219
Missouri,23,Washington,221
Missouri,23,Wayne,223
Missouri,23,Webster,225
Missouri,23,Worth,227
Missouri,23,Wright,229
Missouri,23,St Louis City,510
Montana,24,Beaverhead,1
Montana,24,Big Horn,3
Montana,24,Blaine,5
Montana,24,Broadwater,7
Montana,24,Carbon,9
Montana,24,Carter,11
Montana,24,Cascade,13
Montana,24,Chouteau,15
Montana,24,Custer,17
Montana,24,Daniels,19
Montana,24,Dawson,21
Montana,24,Deer Lodge,23
Montana,24,Fallon,25
Montana,24,Fergus,27
Montana,24,Flathead,29
Montana,24,Gallatin,31
Montana,24,Garfield,33
Montana,24,Glacier,35
Montana,24,Golden Valley,37
Montana,24,Granite,39
Montana,24,Hill,41
Montana,24,Jefferson,43
Montana,24,Judith Basin,45
Montana,24,Lake,47
Montana,24,Lewis and Clark,49
Montana,24,Liberty,51
Montana,24,Lincoln,53
Montana,24,McCone,55
Montana,24,Madison,57
Montana,24,Meagher,59
Montana,24,Mineral,61
Montana,24,Missoula,63
Montana,24,Musselshell,65
Montana,24,Park,67
Montana,24,Petroleum,69
Montana,24,Phillips,71
Montana,24,Pondera,73
Montana,24,Powder River,75
Montana,24,Powell,77
Montana,24,Prairie,79
Montana,24,Ravalli,81
Montana,24,Richland,83
Montana,24,Roosevelt,85
Montana,24,Rosebud,87
Montana,24,Sanders,89
Montana,24,Sheridan,91
Montana,24,Silver Bow,93
Montana,24,Stillwater,95
Montana,24,Sweet Grass,97
Montana,24,Teton,99
Montana,24,Toole,101
Montana,24,Treasure,103
Montana,24,Valley,105
Montana,24,Wheatland,107
Montana,24,Wibaux,109
Montana,24,Yellowstone,111
Nebraska,25,Adams,1
Nebraska,25,Antelope,3
Nebraska,25,Arthur,5
Nebraska,25,Banner,7
Nebraska,25,Blaine,9
Nebraska,25,Boone,11
Nebraska,25,Box Butte,13
Nebraska,25,Boyd,15
Nebraska,25,Brown,17
Nebraska,25,Buffalo,19
Nebraska,25,Burt,21
Nebraska,25,Butler,23
Nebraska,25,Cass,25
Nebraska,25,Cedar,27
Nebraska,25,Chase,29
Nebraska,25,Cherry,31
Nebraska,25,Cheyenne,33
Nebraska,25,Clay,35
Nebraska,25,Colfax,37
Nebraska,25,Cuming,39
Nebraska,25,Custer,41
Nebraska,25,Dakota,43
Nebraska,25,Dawes,45
Nebraska,25,Dawson,47
Nebraska,25,Deuel,49
Nebraska,25,Dixon,51
Nebraska,25,Dodge,53
Nebraska,25,Douglas,55
Nebraska,25,Dundy,57
Nebraska,25,Fillmore,59
Nebraska,25,Franklin,61
Nebraska,25,Frontier,63
Nebraska,25,Furnas,65
Nebraska,25,Gage,67
Nebraska,25,Garden,69
Nebraska,25,Garfield,71
Nebraska,25,Gosper,73
Nebraska,25,Grant,75
Nebraska,25,Greeley,77
Nebraska,25,Hall,79
Nebraska,25,Hamilton,81
Nebraska,25,Harlan,83
Nebraska,25,Hayes,85
Nebraska,25,Hitchcock,87
Nebraska,25,Holt,89
Nebraska,25,Hooker,91
Nebraska,25,Howard,93
Nebraska,25,Jefferson,95
Nebraska,25,Johnson,97
Nebraska,25,Kearney,99
Nebraska,25,Keith,101
Nebraska,25,Keya Paha,103
Nebraska,25,Kimball,105
Nebraska,25,Knox,107
Nebraska,25,Lancaster,109
Nebraska,25,Lincoln,111
Nebraska,25,Logan,113
Nebraska,25,Loup,115
Nebraska,25,McPherson,117
Nebraska,25,Madison,119
Nebraska,25,Merrick,121
Nebraska,25,Morrill,123
Nebraska,25,Nance,125
Nebraska,25,Nemaha,127
Nebraska,25,Nuckolls,129
Nebraska,25,Otoe,131
Nebraska,25,Pawnee,133
Nebraska,25,Perkins,135
Nebraska,25,Phelps,137
Nebraska,25,Pierce,139
Nebraska,25,Platte,141
Nebraska,25,Polk,143
Nebraska,25,Red Willow,145
Nebraska,25,Richardson,147
Nebraska,25,Rock,149
Nebraska,25,Saline,151
Nebraska,25,Sarpy,153
Nebraska,25,Saunders,155
Nebraska,25,Scotts Bluff,157
Nebraska,25,Seward,159
Nebraska,25,Sheridan,161
Nebraska,25,Sherman,163
Nebraska,25,Sioux,165
Nebraska,25,Stanton,167
Nebraska,25,Thayer,169
Nebraska,25,Thomas,171
Nebraska,25,Thurston,173
Nebraska,25,Valley,175
Nebraska,25,Washington,177
Nebraska,25,Wayne,179
Nebraska,25,Webster,181
Nebraska,25,Wheeler,183
Nebraska,25,York,185
Nevada,26,Churchill,1
Nevada,26,Clark,3
Nevada,26,Douglas,5
Nevada,26,Elko,7
Nevada,26,Esmeralda,9
Nevada,26,Eureka,11
Nevada,26,Humboldt,13
Nevada,26,Lander,15
Nevada,26,Lincoln,17
Nevada,26,Lyon,19
Nevada,26,Mineral,21
Nevada,26,Nye,23
Nevada,26,Pershing,27
Nevada,26,Storey,29
Nevada,26,Washoe,31
Nevada,26,White Pine,33
Nevada,26,Carson City,510
New Hampshire,27,Belknap,1
New Hampshire,27,Carroll,3
New Hampshire,27,Cheshire,5
New Hampshire,27,Coos,7
New Hampshire,27,Grafton,9
New Hampshire,27,Hillsborough,11
New Hampshire,27,Merrimack,13
New Hampshire,27,Rockingham,15
New Hampshire,27,Strafford,17
New Hampshire,27,Sullivan,19
New Jersey,28,Atlantic,1
New Jersey,28,Bergen,3
New Jersey,28,Burlington,5
New Jersey,28,Camden,7
New Jersey,28,Cape May,9
New Jersey,28,Cumberland,11
New Jersey,28,Essex,13
New Jersey,28,Gloucester,15
New Jersey,28,Hudson,17
New Jersey,28,Hunterdon,19
New Jersey,28,Mercer,21
New Jersey,28,Middlesex,23
New Jersey,28,Monmouth,25
New Jersey,28,Morris,27
New Jersey,28,Ocean,29
New Jersey,28,Passaic,31
New Jersey,28,Salem,33
New Jersey,28,Somerset,35
New Jersey,28,Sussex,37
New Jersey,28,Union,39
New Jersey,28,Warren,41
New Mexico,29,Bernalillo,1
New Mexico,29,Catron,3
New Mexico,29,Chaves,5
New Mexico,29,Cibola,6
New Mexico,29,Colfax,7
New Mexico,29,Curry,9
New Mexico,29,De Baca,11
New Mexico,29,Dona Ana,13
New Mexico,29,Eddy,15
New Mexico,29,Grant,17
New Mexico,29,Guadalupe,19
New Mexico,29,Harding,21
New Mexico,29,Hidalgo,23
New Mexico,29,Lea,25
New Mexico,29,Lincoln,27
New Mexico,29,Los Alamos,28
New Mexico,29,Luna,29
New Mexico,29,Mckinley,31
New Mexico,29,Mora,33
New Mexico,29,Otero,35
New Mexico,29,Quay,37
New Mexico,29,Rio Arriba,39
New Mexico,29,Roosevelt,41
New Mexico,29,Sandoval,43
New Mexico,29,San Juan,45
New Mexico,29,San Miguel,47
New Mexico,29,Santa Fe,49
New Mexico,29,Sierra,51
New Mexico,29,Socorro,53
New Mexico,29,Taos,55
New Mexico,29,Torrance,57
New Mexico,29,Union,59
New Mexico,29,Valencia,61
New York,30,Albany,1
New York,30,Allegany,3
New York,30,Bronx,5
New York,30,Broome,7
New York,30,Cattaraugus,9
New York,30,Cayuga,11
New York,30,Chautauqua,13
New York,30,Chemung,15
New York,30,Chenango,17
New York,30,Clinton,19
New York,30,Columbia,21
New York,30,Cortland,23
New York,30,Delaware,25
New York,30,Dutchess,27
New York,30,Erie,29
New York,30,Essex,31
New York,30,Franklin,33
New York,30,Fulton,35
New York,30,Genesee,37
New York,30,Greene,39
New York,30,Hamilton,41
New York,30,Herkimer,43
New York,30,Jefferson,45
New York,30,Kings,47
New York,30,Lewis,49
New York,30,Livingston,51
New York,30,Madison,53
New York,30,Monroe,55
New York,30,Montgomery,57
New York,30,Nassau,59
New York,30,New York,61
New York,30,Niagara,63
New York,30,Oneida,65
New York,30,Onondaga,67
New York,30,Ontario,69
New York,30,Orange,71
New York,30,Orleans,73
New York,30,Oswego,75
New York,30,Otsego,77
New York,30,Putnam,79
New York,30,Queens,81
New York,30,Rensselaer,83
New York,30,Richmond,85
New York,30,Rockland,87
New York,30,St Lawrence,89
New York,30,Saratoga,91
New York,30,Schenectady,93
New York,30,Schoharie,95
New York,30,Schuyler,97
New York,30,Seneca,99
New York,30,Steuben,101
New York,30,Suffolk,103
New York,30,Sullivan,105
New York,30,Tioga,107
New York,30,Tompkins,109
New York,30,Ulster,111
New York,30,Warren,113
New York,30,Washington,115
New York,30,Wayne,117
New York,30,Westchester,119
New York,30,Wyoming,121
New York,30,Yates,123
North Carolina,31,Alamance,1
North Carolina,31,Alexander,3
North Carolina,31,Alleghany,5
North Carolina,31,Anson,7
North Carolina,31,Ashe,9
North Carolina,31,Avery,11
North Carolina,31,Beaufort,13
North Carolina,31,Bertie,15
North Carolina,31,Bladen,17
North Carolina,31,Brunswick,19
North Carolina,31,Buncombe,21
North Carolina,31,Burke,23
North Carolina,31,Cabarrus,25
North Carolina,31,Caldwell,27
North Carolina,31,Camden,29
North Carolina,31,Carteret,31
North Carolina,31,Caswell,33
North Carolina,31,Catawba,35
North Carolina,31,Chatham,37
North Carolina,31,Cherokee,39
North Carolina,31,Chowan,41
North Carolina,31,Clay,43
North Carolina,31,Cleveland,45
North Carolina,31,Columbus,47
North Carolina,31,Craven,49
North Carolina,31,Cumberland,51
North Carolina,31,Currituck,53
North Carolina,31,Dare,55
North Carolina,31,Davidson,57
North Carolina,31,Davie,59
North Carolina,31,Duplin,61
North Carolina,31,Durham,63
North Carolina,31,Edgecombe,65
North Carolina,31,Forsyth,67
North Carolina,31,Franklin,69
North Carolina,31,Gaston,71
North Carolina,31,Gates,73
North Carolina,31,Graham,75
North Carolina,31,Granville,77
North Carolina,31,Greene,79
North Carolina,31,Guilford,81
North Carolina,31,Halifax,83
North Carolina,31,Harnett,85
North Carolina,31,Haywood,87
North Carolina,31,Henderson,89
North Carolina,31,Hertford,91
North Carolina,31,Hoke,93
North Carolina,31,Hyde,95
North Carolina,31,Iredell,97
North Carolina,31,Jackson,99
North Carolina,31,Johnston,101
North Carolina,31,Jones,103
North Carolina,31,Lee,105
North Carolina,31,Lenoir,107
North Carolina,31,Lincoln,109
North Carolina,31,McDowell,111
North Carolina,31,Macon,113
North Carolina,31,Madison,115
North Carolina,31,Martin,117
North Carolina,31,Mecklenburg,119
North Carolina,31,Mitchell,121
North Carolina,31,Montgomery,123
North Carolina,31,Moore,125
North Carolina,31,Nash,127
North Carolina,31,New Hanover,129
North Carolina,31,Northampton,131
North Carolina,31,Onslow,133
North Carolina,31,Orange,135
North Carolina,31,Pamlico,137
North Carolina,31,Pasquotank,139
North Carolina,31,Pender,141
North Carolina,31,Perquimans,143
North Carolina,31,Person,145
North Carolina,31,Pitt,147
North Carolina,31,Polk,149
North Carolina,31,Randolph,151
