DataType,State,County,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1,CA,San Benito,1978,6.88,6.38,6.28,3.61,0.02,0.03,0.0,0.0,0.42,0.0,2.46,0.78
1,CA,San Benito,1979,5.37,3.9,3.38,0.37,0.19,0.0,0.06,0.0,0.0,1.24,1.55,2.92
1,CA,San Benito,1980,4.98,5.63,2.05,1.12,0.53,0.01,0.13,0.0,0.01,0.07,0.11,1.15
1,CA,San Benito,1981,4.08,1.63,4.17,1.37,0.09,0.0,0.0,0.0,0.01,1.39,4.23,1.4
1,CA,San Benito,1982,4.13,1.43,5.33,3.28,0.0,0.33,0.0,0.0,1.11,1.33,5.11,3.51
1,CA,San Benito,1983,6.17,4.68,8.66,3.14,0.22,0.01,0.0,0.18,1.12,0.98,4.29,4.41
1,CA,San Benito,1984,0.28,1.05,0.93,0.38,0.01,0.02,0.01,0.05,0.09,1.11,4.1,2.92
1,CA,San Benito,1985,0.63,0.98,3.18,0.28,0.03,0.04,0.02,0.0,0.1,0.75,4.18,1.04
1,CA,San Benito,1986,1.58,6.28,5.84,0.95,0.18,0.0,0.01,0.0,0.91,0.01,0.16,0.93
1,CA,San Benito,1987,2.43,3.53,2.81,0.41,0.18,0.01,0.0,0.0,0.01,1.89,1.18,3.13
1,CA,San Benito,1988,2.27,1.31,0.17,1.49,0.51,0.23,0.0,0.0,0.0,0.0,1.3,3.62
1,CA,San Benito,1989,0.81,1.14,1.64,0.36,0.13,0.0,0.0,0.02,1.35,0.94,0.82,0.03
1,CA,San Benito,1990,2.1,2.31,0.94,0.3,1.51,0.0,0.0,0.01,0.4,0.05,0.27,1.12
1,CA,San Benito,1991,0.54,2.57,8.93,0.31,0.12,0.03,0.0,0.08,0.14,0.8,0.32,3.42
1,CA,San Benito,1992,1.79,6.05,3.67,0.03,0.0,0.03,0.09,0.0,0.0,1.22,0.02,4.71
1,CA,San Benito,1993,8.21,6.15,3.43,0.2,0.49,0.27,0.0,0.0,0.01,0.15,1.16,1.59
1,CA,San Benito,1994,2.03,4.14,0.58,1.21,1.5,0.01,0.0,0.0,0.2,0.69,2.28,1.23
1,CA,San Benito,1995,10.53,1.03,8.27,1.24,1.04,0.36,0.11,0.0,0.0,0.0,0.1,3.13
1,CA,San Benito,1996,4.63,5.31,2.51,1.04,1.12,0.02,0.0,0.0,0.0,2.58,2.64,6.33
1,CA,San Benito,1997,7.08,0.16,0.14,0.18,0.06,0.05,0.02,0.04,0.03,0.23,5.01,3.84
1,CA,San Benito,1998,5.18,13.36,3.65,2.43,2.56,0.21,0.0,0.0,0.19,0.43,2.38,1.12
1,CA,San Benito,1999,2.56,2.75,2.52,1.59,0.08,0.07,0.0,0.0,0.1,0.03,1.11,0.1
1,CA,San Benito,2000,4.66,6.23,1.4,1.15,0.27,0.25,0.0,0.06,0.04,2.65,0.3,0.37
1,CA,San Benito,2001,4.54,3.92,2.92,1.5,0.0,0.0,0.0,0.0,0.11,0.2,2.89,4.09
1,CA,San Benito,2002,1.0,0.85,1.63,0.62,0.48,0.0,0.0,0.0,0.0,0.0,3.09,7.29
1,CA,San Benito,2003,0.79,1.99,1.51,2.29,1.31,0.0,0.01,0.1,0.0,0.11,0.77,4.79
1,CA,San Benito,2004,1.77,5.54,0.48,0.05,0.03,0.0,0.0,0.0,0.03,3.97,1.01,5.59
1,CA,San Benito,2005,5.0,4.86,3.66,1.58,0.78,0.2,0.02,0.01,0.03,0.06,0.54,4.29
1,CA,San Benito,2006,4.18,1.68,5.18,3.03,1.2,0.0,0.06,0.0,0.0,0.38,0.87,2.54
1,CA,San Benito,2007,1.06,2.69,0.43,0.97,0.04,0.0,0.01,0.03,0.51,0.78,0.41,1.49
1,CA,San Benito,2008,7.54,2.57,0.24,0.15,0.17,0.0,0.0,0.0,0.0,0.16,1.3,2.04
1,CA,San Benito,2009,2.3,4.08,1.91,0.28,0.36,0.09,0.0,0.02,0.1,2.75,0.17,2.71
1,CA,San Benito,2010,6.51,3.56,1.5,4.01,0.47,0.0,0.01,0.0,0.0,1.02,2.27,5.75
1,CA,San Benito,2011,2.44,4.02,6.21,0.4,0.82,0.33,0.0,0.0,0.01,1.08,1.89,0.21
1,CA,San Benito,2012,1.89,0.88,3.98,2.32,0.03,0.09,0.01,0.0,0.0,0.28,2.67,4.55
1,CA,San Benito,2013,1.19,0.56,0.52,0.24,0.03,0.01,0.0,0.0,0.03,0.08,0.57,0.3
1,CA,San Benito,2014,0.22,3.53,2.19,1.19,0.01,0.0,0.03,0.0,0.1,0.25,1.86,6.33
1,CA,San Benito,2015,0.04,1.54,0.33,0.95,0.68,0.02,0.03,0.06,0.03,0.52,3.39,2.53
1,CA,San Benito,2016,5.78,0.74,4.14,1.29,0.28,0.0,0.0,0.01,0.0,2.0,1.52,1.89
1,CA,San Benito,2017,9.17,5.06,1.68,1.22,0.11,0.03,0.02,0.01,0.02,0.09,0.6,0.1
1,CA,San Benito,2018,3.34,0.29,5.2,1.04,0.02,0.0,0.01,0.0,0.0,0.17,3.51,2.2
1,CA,San Benito,2019,3.51,6.75,2.4,0.37,1.44,0.03,0.01,0.0,0.03,0.0,1.85,6.58
1,CA,San Benito,2020,1.16,0.02,3.65,1.97,0.3,0.0,0.01,0.01,0.0,0.0,0.56,1.04
1,CA,San Benito,2021,5.66,0.26,1.41,0.04,0.0,0.0,0.02,0.0,0.01,2.0,0.4,6.27
1,CA,San Benito,2022,0.03,0.04,1.17,0.63,0.0,0.17,0.0,0.02,0.24,0.0,2.04,5.9
1,CA,San Benito,2023,7.92,2.99,5.99,0.09,0.83,0.15,0.0,0.08,0.06,0.09,1.22,4.19
1,CA,San Benito,2024,3.63,7.08,3.35,1.75,0.39,0.01,0.0,0.01,0.22,0.01,-9.99,-9.99
1,CA,San Bernardino,1970,0.31,0.81,1.13,0.09,0.0,0.04,0.39,0.75,0.02,0.03,1.06,1.02
1,CA,San Bernardino,1971,0.1,0.2,0.09,0.14,0.41,0.0,0.15,0.93,0.07,0.3,0.11,1.59
1,CA,San Bernardino,1972,0.0,0.02,0.0,0.1,0.04,0.23,0.04,0.38,0.2,0.81,1.16,0.46
1,CA,San Bernardino,1973,0.89,1.82,1.91,0.1,0.16,0.04,0.01,0.28,0.0,0.01,0.6,0.09
1,CA,San Bernardino,1974,2.4,0.03,1.05,0.08,0.08,0.0,0.46,0.32,0.04,0.84,0.12,0.9
1,CA,San Bernardino,1975,0.08,0.43,0.92,0.75,0.03,0.01,0.08,0.08,0.47,0.16,0.15,0.11
1,CA,San Bernardino,1976,0.0,2.59,0.44,0.54,0.16,0.02,0.33,0.01,1.86,0.49,0.15,0.19
1,CA,San Bernardino,1977,1.22,0.07,0.51,0.06,0.62,0.03,0.1,1.94,0.14,0.18,0.08,1.59
1,CA,San Bernardino,1978,3.33,2.82,2.82,0.72,0.19,0.0,0.18,0.17,0.27,0.58,1.16,1.05
1,CA,San Bernardino,1979,2.3,1.03,2.18,0.0,0.1,0.01,1.24,1.1,0.05,0.26,0.02,0.33
1,CA,San Bernardino,1980,3.43,4.37,1.63,0.53,0.34,0.07,0.38,0.02,0.29,0.07,0.0,0.07
1,CA,San Bernardino,1981,0.87,0.52,1.65,0.1,0.41,0.02,0.12,0.33,0.58,0.38,0.59,0.06
1,CA,San Bernardino,1982,1.26,0.73,1.87,0.63,0.32,0.03,0.45,1.07,0.55,0.14,1.48,1.48
1,CA,San Bernardino,1983,1.52,1.72,3.51,0.87,0.03,0.01,0.02,2.38,0.68,1.09,0.57,1.22
1,CA,San Bernardino,1984,0.03,0.02,0.03,0.07,0.01,0.02,1.68,1.21,0.3,0.03,0.93,3.23
1,CA,San Bernardino,1985,0.67,0.29,0.3,0.08,0.02,0.02,0.41,0.0,0.62,0.16,1.61,0.35
1,CA,San Bernardino,1986,0.61,1.27,1.37,0.16,0.02,0.0,0.59,0.48,0.3,0.44,0.54,1.12
1,CA,San Bernardino,1987,0.9,0.47,0.67,0.11,0.33,0.17,0.3,0.1,0.3,1.53,1.3,1.11
1,CA,San Bernardino,1988,1.17,0.64,0.13,1.27,0.05,0.05,0.12,1.61,0.03,0.0,0.29,0.68
1,CA,San Bernardino,1989,1.18,0.4,0.33,0.01,0.11,0.0,0.09,0.26,0.13,0.11,0.04,0.06
1,CA,San Bernardino,1990,1.04,0.63,0.17,0.27,0.23,0.12,0.7,0.4,0.43,0.18,0.15,0.07
1,CA,San Bernardino,1991,1.0,1.3,3.19,0.0,0.02,0.06,0.49,0.27,0.58,0.23,0.1,1.07
1,CA,San Bernardino,1992,1.01,3.28,3.43,0.19,0.24,0.0,0.19,0.35,0.0,0.78,0.0,2.21
1,CA,San Bernardino,1993,5.15,3.69,0.62,0.0,0.07,0.21,0.0,0.28,0.0,0.11,0.44,0.33
1,CA,San Bernardino,1994,0.25,1.12,1.05,0.26,0.16,0.0,0.1,0.21,0.06,0.24,0.44,1.35
1,CA,San Bernardino,1995,4.44,0.81,1.85,0.26,0.15,0.07,0.05,0.18,0.15,0.0,0.0,0.35
1,CA,San Bernardino,1996,0.39,1.53,0.46,0.07,0.14,0.0,0.27,0.1,0.12,0.43,0.87,0.67
1,CA,San Bernardino,1997,1.41,0.18,0.0,0.13,0.07,0.04,0.42,0.14,1.78,0.07,0.55,1.11
1,CA,San Bernardino,1998,0.71,5.0,1.39,0.39,0.48,0.02,0.44,0.47,1.03,0.11,0.23,0.11
1,CA,San Bernardino,1999,0.32,0.35,0.09,1.16,0.11,0.17,1.12,0.12,0.42,0.0,0.02,0.01
1,CA,San Bernardino,2000,0.15,1.68,0.63,0.28,0.01,0.07,0.0,0.8,0.03,0.58,0.04,0.01
1,CA,San Bernardino,2001,1.64,2.35,0.72,0.35,0.01,0.0,0.37,0.14,0.07,0.07,0.46,0.35
1,CA,San Bernardino,2002,0.14,0.02,0.17,0.09,0.01,0.0,0.18,0.0,0.16,0.17,0.72,0.68
1,CA,San Bernardino,2003,0.13,2.34,1.23,0.81,0.12,0.01,0.19,0.82,0.19,0.01,1.01,0.72
1,CA,San Bernardino,2004,0.12,2.33,0.55,0.57,0.0,0.0,0.09,0.53,0.13,1.8,1.2,2.09
1,CA,San Bernardino,2005,3.88,4.13,0.78,0.2,0.09,0.0,0.48,0.75,0.41,1.15,0.02,0.05
1,CA,San Bernardino,2006,0.35,0.39,0.8,0.52,0.03,0.05,0.36,0.05,0.17,0.5,0.01,0.19
1,CA,San Bernardino,2007,0.14,0.22,0.11,0.19,0.0,0.0,0.25,0.18,0.77,0.02,0.66,1.11
1,CA,San Bernardino,2008,2.11,0.45,0.03,0.0,0.24,0.0,0.43,0.36,0.05,0.01,1.08,1.78
1,CA,San Bernardino,2009,0.1,1.42,0.05,0.03,0.03,0.04,0.08,0.1,0.01,0.04,0.14,1.14
1,CA,San Bernardino,2010,3.71,1.9,0.46,0.3,0.03,0.02,0.06,0.2,0.01,1.17,0.26,3.95
1,CA,San Bernardino,2011,0.13,0.91,0.53,0.14,0.18,0.0,0.51,0.3,0.79,0.28,0.53,0.47
1,CA,San Bernardino,2012,0.15,0.27,0.32,0.58,0.01,0.0,1.01,0.88,0.29,0.33,0.08,1.14
1,CA,San Bernardino,2013,0.73,0.25,0.34,0.02,0.07,0.0,0.35,0.94,0.52,0.09,0.93,0.13
1,CA,San Bernardino,2014,0.02,0.44,0.46,0.25,0.11,0.0,0.47,1.06,0.46,0.03,0.09,1.43
1,CA,San Bernardino,2015,1.01,0.52,0.5,0.19,0.23,0.06,1.2,0.1,0.33,0.9,0.23,0.27
1,CA,San Bernardino,2016,1.49,0.25,0.34,0.83,0.15,0.03,0.16,0.3,0.18,0.53,0.24,2.1
1,CA,San Bernardino,2017,2.91,1.3,0.04,0.02,0.19,0.0,0.35,0.36,0.39,0.0,0.0,0.0
1,CA,San Bernardino,2018,1.12,0.12,0.92,0.0,0.25,0.0,0.51,0.15,0.01,0.81,0.36,0.86
1,CA,San Bernardino,2019,1.87,2.9,1.17,0.18,0.52,0.01,0.24,0.06,0.24,0.0,1.39,2.21
1,CA,San Bernardino,2020,0.03,0.23,2.39,1.33,0.01,0.0,0.0,0.07,0.0,0.0,0.14,0.24
1,CA,San Bernardino,2021,0.85,0.04,0.3,0.01,0.01,0.05,0.68,0.27,0.18,0.35,0.0,1.56
1,CA,San Bernardino,2022,0.05,0.19,0.21,0.07,0.0,0.04,0.44,0.98,0.36,0.34,0.62,0.51
1,CA,San Bernardino,2023,1.86,0.73,2.11,0.01,0.2,0.06,0.01,1.46,0.4,0.04,0.22,0.45
1,CA,San Bernardino,2024,0.96,2.84,1.28,0.3,0.03,0.0,0.08,0.07,0.11,0.0,-9.99,-9.99
1,CA,San Diego,1970,0.83,1.32,3.4,0.6,0.01,0.02,0.08,0.51,0.01,0.13,2.27,3.04
1,CA,San Diego,1971,0.93,1.12,0.32,1.11,1.1,0.01,0.01,0.41,0.14,1.13,0.19,3.76
1,CA,San Diego,1972,0.02,0.21,0.0,0.25,0.32,0.34,0.01,0.11,0.29,1.31,2.87,2.02
1,CA,San Diego,1973,2.21,3.07,4.24,0.18,0.11,0.01,0.0,0.2,0.0,0.02,1.71,0.19
1,CA,San Diego,1974,4.86,0.1,1.81,0.4,0.14,0.01,0.44,0.02,0.07,1.96,0.3,2.03
1,CA,San Diego,1975,0.32,1.34,3.65,2.61,0.13,0.08,0.14,0.01,0.65,0.18,1.53,0.53
1,CA,San Diego,1976,0.02,5.33,1.81,1.59,0.27,0.05,0.46,0.02,1.63,0.6,0.85,0.98
1,CA,San Diego,1977,2.65,0.4,1.44,0.14,1.19,0.03,0.01,1.5,0.01,0.41,0.13,2.92
1,CA,San Diego,1978,8.26,5.14,6.79,1.44,0.22,0.0,0.01,0.02,0.78,0.2,2.92,3.27
1,CA,San Diego,1979,5.81,2.78,4.37,0.04,0.27,0.02,0.53,0.29,0.03,1.13,0.31,0.39
1,CA,San Diego,1980,9.39,9.18,3.76,1.37,0.78,0.0,0.19,0.0,0.0,0.34,0.0,0.68
1,CA,San Diego,1981,1.42,2.21,3.71,0.55,0.37,0.0,0.01,0.14,0.22,0.32,1.37,0.63
1,CA,San Diego,1982,4.22,1.68,5.02,1.0,0.24,0.07,0.14,0.38,0.98,0.16,3.5,3.36
1,CA,San Diego,1983,2.44,4.69,8.45,2.18,0.22,0.01,0.01,1.43,0.55,0.77,2.38,2.71
1,CA,San Diego,1984,0.27,0.06,0.06,0.59,0.06,0.06,0.89,0.88,0.21,0.27,1.7,4.95
1,CA,San Diego,1985,1.02,1.36,1.05,0.27,0.03,0.04,0.48,0.01,0.55,0.37,5.26,1.33
1,CA,San Diego,1986,0.7,3.68,3.67,0.47,0.01,0.0,0.45,0.2,1.04,1.27,0.89,1.13
1,CA,San Diego,1987,1.94,1.81,1.76,0.38,0.13,0.04,0.09,0.22,0.43,2.76,1.96,2.23
1,CA,San Diego,1988,2.44,1.3,0.46,2.75,0.19,0.01,0.04,0.39,0.04,0.01,0.97,2.23
1,CA,San Diego,1989,0.87,1.31,1.22,0.1,0.2,0.0,0.09,0.06,0.39,0.43,0.1,0.13
1,CA,San Diego,1990,2.76,1.67,0.73,0.83,0.51,0.32,0.23,0.33,0.17,0.08,0.68,0.77
1,CA,San Diego,1991,1.04,2.42,8.78,0.09,0.02,0.0,0.38,0.29,0.5,0.69,0.17,2.22
1,CA,San Diego,1992,2.39,4.27,4.4,0.58,0.37,0.0,0.15,0.78,0.01,0.89,0.03,3.69
1,CA,San Diego,1993,12.68,5.54,1.36,0.0,0.23,0.33,0.01,0.11,0.0,0.16,1.46,0.86
1,CA,San Diego,1994,1.21,3.84,3.14,1.23,0.29,0.0,0.05,0.31,0.02,0.15,0.88,1.02
1,CA,San Diego,1995,8.63,2.39,6.54,1.46,0.82,0.33,0.09,0.12,0.15,0.0,0.13,0.58
1,CA,San Diego,1996,1.61,2.99,1.97,0.48,0.09,0.0,0.11,0.03,0.07,0.95,1.88,1.85
1,CA,San Diego,1997,4.32,0.86,0.03,0.26,0.1,0.05,0.17,0.02,1.53,0.13,1.78,2.23
1,CA,San Diego,1998,2.73,9.51,3.42,1.88,1.24,0.1,0.05,0.29,0.18,0.09,1.25,0.95
1,CA,San Diego,1999,1.41,0.83,0.7,2.07,0.04,0.21,0.41,0.01,0.31,0.0,0.04,0.21
1,CA,San Diego,2000,0.56,3.87,1.34,0.78,0.06,0.03,0.0,0.41,0.19,0.87,0.35,0.02
1,CA,San Diego,2001,2.52,3.8,1.31,1.3,0.09,0.0,0.17,0.0,0.04,0.0,0.89,0.96
1,CA,San Diego,2002,0.38,0.13,0.94,0.47,0.02,0.0,0.03,0.0,0.43,0.04,1.51,2.05
1,CA,San Diego,2003,0.17,4.23,2.06,1.56,0.74,0.05,0.37,0.67,0.13,0.01,0.88,1.11
1,CA,San Diego,2004,0.48,3.73,0.47,0.76,0.0,0.02,0.03,0.06,0.12,3.38,1.14,3.7
1,CA,San Diego,2005,5.6,6.02,1.65,1.1,0.18,0.03,0.39,0.58,0.11,1.19,0.07,0.15
1,CA,San Diego,2006,0.94,1.57,3.09,1.74,0.46,0.04,0.27,0.09,0.03,0.3,0.12,0.83
1,CA,San Diego,2007,0.74,2.03,0.37,0.52,0.02,0.0,0.04,0.16,0.23,0.15,1.02,2.15
1,CA,San Diego,2008,5.44,2.51,0.16,0.02,0.54,0.01,0.02,0.24,0.01,0.04,1.58,4.44
1,CA,San Diego,2009,0.19,3.49,0.14,0.18,0.03,0.03,0.0,0.01,0.03,0.09,0.54,3.52
1,CA,San Diego,2010,5.7,3.56,0.8,1.92,0.03,0.01,0.14,0.01,0.15,2.62,1.31,7.53
1,CA,San Diego,2011,0.96,3.73,1.95,0.37,0.78,0.05,0.25,0.12,0.27,0.62,2.73,0.95
1,CA,San Diego,2012,0.72,1.37,1.88,1.73,0.05,0.0,0.24,0.39,0.18,0.41,0.45,2.38
1,CA,San Diego,2013,1.56,0.89,1.15,0.05,0.58,0.0,0.39,0.67,0.27,1.05,0.68,0.57
1,CA,San Diego,2014,0.14,1.29,1.26,0.71,0.02,0.0,0.12,0.56,0.23,0.0,0.5,3.24
1,CA,San Diego,2015,0.6,0.75,1.18,0.31,1.39,0.09,0.72,0.05,0.91,0.63,0.88,1.57
1,CA,San Diego,2016,4.03,0.4,1.16,0.84,0.5,0.0,0.0,0.0,0.7,0.17,1.17,4.2
1,CA,San Diego,2017,5.78,4.78,0.19,0.01,1.15,0.01,0.1,0.49,0.19,0.02,0.03,0.04
1,CA,San Diego,2018,2.55,0.64,1.74,0.03,0.16,0.0,0.18,0.02,0.0,0.51,1.59,2.27
1,CA,San Diego,2019,2.92,7.34,1.45,0.29,1.27,0.06,0.15,0.0,0.31,0.0,3.63,3.75
1,CA,San Diego,2020,0.37,0.71,4.75,3.37,0.08,0.11,0.0,0.01,0.0,0.06,0.95,0.94
1,CA,San Diego,2021,2.36,0.17,2.33,0.18,0.05,0.01,0.43,0.54,0.15,0.97,0.0,4.16
1,CA,San Diego,2022,0.25,0.95,1.71,0.26,0.01,0.02,0.01,0.24,1.02,0.61,1.89,1.67
1,CA,San Diego,2023,7.77,2.51,6.66,0.09,0.42,0.07,0.03,1.27,0.2,0.16,0.91,0.93
1,CA,San Diego,2024,3.48,5.21,3.19,0.62,0.16,0.0,0.0,0.15,0.02,0.01,-9.99,-9.99
1,CA,San Francisco,1970,9.81,2.27,1.68,0.23,0.04,0.68,0.0,0.0,0.0,0.87,8.93,8.59
1,CA,San Francisco,1971,2.1,0.47,3.28,1.05,0.44,0.01,0.01,0.05,0.24,0.07,1.65,5.14
1,CA,San Francisco,1972,1.39,1.99,0.19,1.42,0.0,0.19,0.0,0.02,0.69,4.68,7.51,3.26
1,CA,San Francisco,1973,10.31,7.31,2.8,0.16,0.05,0.0,0.0,0.0,0.35,2.18,8.96,5.82
1,CA,San Francisco,1974,3.89,1.63,6.21,2.61,0.02,0.17,0.09,0.0,0.0,1.16,0.79,2.6
1,CA,San Francisco,1975,2.19,5.54,6.67,1.88,0.02,0.04,0.08,0.18,0.0,2.69,0.52,0.42
1,CA,San Francisco,1976,0.4,2.05,1.48,1.09,0.04,0.06,0.01,0.54,0.6,0.56,1.35,2.45
1,CA,San Francisco,1977,1.81,1.04,2.48,0.1,0.96,0.01,0.02,0.04,0.95,0.26,2.96,4.52
1,CA,San Francisco,1978,8.78,4.82,6.2,4.4,0.01,0.0,0.0,0.01,0.28,0.0,1.91,0.85
1,CA,San Francisco,1979,7.79,5.94,2.51,1.04,0.23,0.0,0.06,0.01,0.01,2.36,3.58,5.2
1,CA,San Francisco,1980,5.07,7.28,1.93,1.42,0.23,0.03,0.06,0.0,0.0,0.14,0.32,2.63
1,CA,San Francisco,1981,5.84,2.07,4.86,0.23,0.21,0.0,0.0,0.0,0.32,2.51,6.41,5.98
1,CA,San Francisco,1982,9.48,4.13,8.52,4.04,0.0,0.11,0.01,0.01,0.98,3.28,6.94,3.47
1,CA,San Francisco,1983,6.97,9.15,11.36,3.74,0.51,0.0,0.02,0.21,0.73,0.55,8.01,8.05
1,CA,San Francisco,1984,0.5,2.36,1.74,1.01,0.13,0.29,0.0,0.31,0.11,2.98,8.24,2.41
1,CA,San Francisco,1985,0.77,2.3,4.14,0.18,0.08,0.27,0.06,0.03,0.46,1.01,4.95,2.48
1,CA,San Francisco,1986,5.35,9.85,6.82,0.78,0.19,0.0,0.04,0.01,0.81,0.13,0.2,1.82
1,CA,San Francisco,1987,4.12,4.8,2.78,0.2,0.05,0.01,0.0,0.0,0.0,1.4,2.93,5.5
1,CA,San Francisco,1988,4.86,0.48,0.08,2.24,0.8,0.69,0.0,0.01,0.0,0.64,3.8,4.53
1,CA,San Francisco,1989,1.53,1.49,6.25,0.79,0.06,0.09,0.0,0.03,1.13,1.72,1.78,0.01
1,CA,San Francisco,1990,4.18,2.62,1.34,0.47,2.88,0.01,0.01,0.02,0.14,0.26,0.58,2.02
1,CA,San Francisco,1991,0.56,4.18,7.87,0.96,0.38,0.22,0.01,0.48,0.03,2.13,0.63,3.03
1,CA,San Francisco,1992,2.01,7.52,5.02,0.51,0.0,0.57,0.0,0.1,0.01,1.98,0.4,6.73
1,CA,San Francisco,1993,11.13,5.12,2.77,0.81,1.01,0.42,0.0,0.0,0.01,0.53,2.52,2.84
1,CA,San Francisco,1994,2.8,5.12,0.33,1.47,1.67,0.06,0.0,0.0,0.14,0.47,8.96,3.42
1,CA,San Francisco,1995,11.08,0.47,9.38,1.87,1.21,0.86,0.01,0.0,0.0,0.05,0.11,8.6
1,CA,San Francisco,1996,7.36,6.67,2.16,2.23,2.42,0.0,0.0,0.0,0.05,1.3,4.05,9.1
1,CA,San Francisco,1997,8.99,0.33,0.54,0.48,0.25,0.42,0.0,0.54,0.07,1.13,8.02,3.4
1,CA,San Francisco,1998,11.76,16.45,2.82,2.17,3.75,0.1,0.02,0.01,0.11,0.93,4.45,1.4
1,CA,San Francisco,1999,4.56,7.33,2.95,2.52,0.15,0.14,0.0,0.11,0.28,0.71,2.47,0.62
1,CA,San Francisco,2000,7.22,10.14,2.45,1.89,1.43,0.21,0.02,0.02,0.28,2.96,0.97,0.86
1,CA,San Francisco,2001,4.16,7.56,1.63,1.82,0.0,0.16,0.01,0.03,0.18,0.49,5.89,11.24
1,CA,San Francisco,2002,2.11,2.37,2.61,0.43,0.89,0.02,0.0,0.02,0.01,0.03,2.93,13.49
1,CA,San Francisco,2003,1.85,2.38,1.71,3.82,1.02,0.0,0.0,0.05,0.01,0.04,2.05,8.34
1,CA,San Francisco,2004,3.55,6.35,1.0,0.26,0.1,0.0,0.0,0.04,0.11,3.4,1.84,7.77
1,CA,San Francisco,2005,4.3,4.97,5.03,2.22,1.77,0.81,0.03,0.02,0.04,0.45,2.09,12.08
1,CA,San Francisco,2006,3.81,3.06,9.3,5.0,0.51,0.0,0.0,0.0,0.0,0.63,2.95,5.04
1,CA,San Francisco,2007,0.84,5.16,0.46,1.46,0.42,0.0,0.06,0.0,0.16,2.58,1.07,3.89
1,CA,San Francisco,2008,9.89,2.73,0.29,0.17,0.03,0.0,0.01,0.04,0.0,0.52,2.83,3.1
1,CA,San Francisco,2009,1.01,8.57,3.05,0.4,1.07,0.03,0.02,0.01,0.41,4.26,0.55,3.15
1,CA,San Francisco,2010,7.94,3.86,3.24,3.81,1.03,0.05,0.0,0.02,0.03,1.93,3.49,8.24
1,CA,San Francisco,2011,1.45,5.09,8.11,0.59,1.19,1.02,0.03,0.02,0.0,1.72,1.8,0.14
1,CA,San Francisco,2012,3.14,1.11,7.0,2.99,0.03,0.16,0.02,0.01,0.0,1.64,5.92,8.85
1,CA,San Francisco,2013,0.59,0.81,0.8,1.14,0.06,0.28,0.0,0.06,0.61,0.01,1.39,0.46
1,CA,San Francisco,2014,0.08,6.25,3.3,1.74,0.1,0.01,0.03,0.01,0.58,0.61,2.57,13.46
1,CA,San Francisco,2015,0.0,2.11,0.13,1.54,0.11,0.23,0.06,0.02,0.08,0.02,1.66,5.19
1,CA,San Francisco,2016,7.46,1.03,7.2,1.48,0.16,0.01,0.02,0.01,0.0,3.63,2.31,5.54
1,CA,San Francisco,2017,10.63,9.26,4.12,2.9,0.01,0.19,0.0,0.01,0.27,0.28,3.77,0.15
1,CA,San Francisco,2018,5.61,0.4,5.38,4.12,0.05,0.0,0.0,0.01,0.03,0.31,4.22,2.38
1,CA,San Francisco,2019,5.57,9.46,5.21,0.47,2.51,0.0,0.0,0.0,0.12,0.0,1.44,4.78
1,CA,San Francisco,2020,2.45,0.0,2.28,1.18,0.62,0.0,0.03,0.06,0.0,0.01,0.64,2.17
1,CA,San Francisco,2021,3.2,1.73,1.85,0.11,0.01,0.01,0.01,0.02,0.05,6.44,1.64,9.59
1,CA,San Francisco,2022,0.63,0.03,0.61,1.58,0.01,0.36,0.04,0.01,0.4,0.0,1.78,12.77
1,CA,San Francisco,2023,10.35,3.96,7.94,0.27,1.16,0.01,0.0,0.05,0.13,0.27,1.83,4.92
1,CA,San Francisco,2024,7.02,5.95,4.18,1.32,1.19,0.0,0.01,0.12,0.0,0.12,-9.99,-9.99
1,CA,San Joaquin,1970,5.66,1.13,1.63,0.47,0.0,0.18,0.0,0.0,0.01,0.6,5.17,3.72
1,CA,San Joaquin,1971,0.92,0.49,1.75,0.9,0.83,0.03,0.0,0.0,0.11,0.21,0.87,3.44
1,CA,San Joaquin,1972,0.66,0.85,0.14,0.81,0.1,0.13,0.0,0.0,0.67,1.17,4.33,1.83
1,CA,San Joaquin,1973,5.49,4.06,2.67,0.21,0.03,0.0,0.0,0.0,0.13,1.87,3.35,3.44
1,CA,San Joaquin,1974,2.04,0.67,2.76,1.94,0.0,0.26,0.05,0.0,0.0,1.02,0.66,2.02
1,CA,San Joaquin,1975,0.77,3.61,3.51,1.2,0.01,0.02,0.04,0.14,0.01,1.74,0.33,0.28
1,CA,San Joaquin,1976,0.19,1.25,0.79,1.07,0.01,0.06,0.01,0.15,0.56,0.31,0.66,0.66
1,CA,San Joaquin,1977,0.95,0.82,1.09,0.17,1.24,0.0,0.01,0.0,0.38,0.16,1.25,3.09
1,CA,San Joaquin,1978,5.34,2.92,4.36,2.35,0.05,0.01,0.0,0.0,0.42,0.0,1.76,0.55
1,CA,San Joaquin,1979,4.51,3.69,2.13,0.66,0.07,0.0,0.05,0.0,0.0,1.4,1.35,2.58
1,CA,San Joaquin,1980,3.85,3.78,1.27,0.99,0.37,0.0,0.05,0.0,0.0,0.06,0.09,1.25
1,CA,San Joaquin,1981,4.11,0.79,3.21,0.91,0.24,0.0,0.0,0.0,0.03,1.52,3.69,2.19
1,CA,San Joaquin,1982,4.19,2.3,5.82,2.33,0.01,0.3,0.01,0.0,1.26,2.09,4.53,2.51
